respondent_id,h1n1_vaccine,seasonal_vaccine
27637,0.069250974,0.102757595
27638,0.138228089,0.2942208
27639,0.027325336,0.209751355
27640,0.75694411,0.558041343
27641,0.340126704,0.51351838
27642,0.265660282,0.474427958
27643,0.029248678,0.078111148
27644,0.059238261,0.534082909
27645,0.08479,0.093259128
27646,0.098886024,0.35049672
27647,0.163405418,0.219070241
27648,0.050887154,0.071329263
27649,0.069213223,0.288552726
27650,0.08577183,0.621322707
27651,0.3712093,0.916495072
27652,0.137145019,0.277838924
27653,0.039098286,0.065425119
27654,0.247788733,0.626690641
27655,0.145679912,0.314499202
27656,0.090397994,0.168368314
27657,0.472769628,0.202921741
27658,0.036451253,0.565582494
27659,0.043361435,0.04757012
27660,0.308400486,0.177255061
27661,0.092366911,0.068035523
27662,0.04145752,0.25254177
27663,0.256264822,0.925444987
27664,0.099775103,0.071591849
27665,0.801589659,0.74172296
27666,0.141744724,0.813148895
27667,0.062360885,0.165407694
27668,0.84262082,0.971539011
27669,0.243515687,0.934102965
27670,0.556490474,0.952092757
27671,0.068835011,0.794579574
27672,0.020591003,0.175168078
27673,0.045108723,0.200386684
27674,0.090141172,0.513285272
27675,0.573352366,0.793359911
27676,0.118225897,0.855420243
27677,0.084516105,0.214316947
27678,0.108761241,0.263824451
27679,0.118572304,0.45132301
27680,0.826621968,0.897086692
27681,0.015350249,0.040695948
27682,0.04198685,0.888337856
27683,0.186883726,0.792378353
27684,0.096025248,0.241791188
27685,0.057046525,0.082667904
27686,0.222787268,0.468308581
27687,0.04015637,0.069212194
27688,0.08845021,0.758102371
27689,0.748706632,0.953556991
27690,0.894580806,0.961823785
27691,0.849591515,0.888115273
27692,0.023074445,0.268563384
27693,0.117900518,0.656528147
27694,0.057930289,0.358084528
27695,0.073499516,0.45183812
27696,0.061399741,0.737158276
27697,0.741194661,0.925928649
27698,0.176632935,0.263970641
27699,0.023275461,0.123293303
27700,0.113198665,0.555399205
27701,0.090033224,0.293905659
27702,0.445431891,0.30249047
27703,0.048031225,0.04341122
27704,0.023083656,0.076104161
27705,0.583188473,0.699673616
27706,0.100814894,0.91087436
27707,0.025934678,0.279006129
27708,0.213368558,0.496805473
27709,0.306722907,0.241386073
27710,0.061694541,0.178691783
27711,0.908423007,0.914795739
27712,0.05221994,0.067127693
27713,0.024062963,0.04337732
27714,0.192091742,0.094387218
27715,0.869620129,0.801342326
27716,0.138436075,0.436497735
27717,0.057910075,0.072501663
27718,0.253188494,0.504631625
27719,0.012940789,0.125469994
27720,0.041663307,0.333271991
27721,0.399618883,0.259123334
27722,0.197122716,0.315699841
27723,0.151662475,0.796138694
27724,0.045102281,0.229541503
27725,0.085252779,0.604538385
27726,0.134782019,0.263009198
27727,0.26223723,0.956972097
27728,0.226323068,0.530876789
27729,0.076634916,0.115903706
27730,0.854384918,0.852716831
27731,0.902098873,0.929180808
27732,0.027057506,0.917241648
27733,0.092664238,0.342089731
27734,0.064365376,0.362807838
27735,0.511550625,0.505981929
27736,0.224493509,0.239024893
27737,0.059211583,0.689877614
27738,0.623148975,0.96252132
27739,0.634475181,0.712071772
27740,0.041045949,0.353604444
27741,0.252224094,0.802830232
27742,0.108755798,0.585501508
27743,0.713461633,0.77692655
27744,0.094763295,0.341723985
27745,0.473975598,0.815091431
27746,0.139620659,0.770406155
27747,0.142117415,0.291978262
27748,0.100059642,0.157351559
27749,0.145491575,0.751405671
27750,0.127618132,0.161009944
27751,0.12679857,0.215812907
27752,0.148780407,0.628101664
27753,0.051046831,0.053476032
27754,0.062109291,0.700314443
27755,0.912368311,0.970769774
27756,0.137161753,0.227846168
27757,0.053433704,0.098203978
27758,0.044006806,0.849902084
27759,0.030308227,0.087052164
27760,0.279855729,0.726383335
27761,0.096470573,0.802542332
27762,0.030871119,0.046515272
27763,0.030776206,0.437894731
27764,0.421665058,0.640407522
27765,0.092854823,0.643145738
27766,0.858428375,0.812912913
27767,0.544027602,0.843913978
27768,0.083830759,0.039862107
27769,0.117343001,0.385884915
27770,0.044742043,0.608487982
27771,0.06699289,0.579624375
27772,0.887267621,0.881696498
27773,0.120149989,0.451215445
27774,0.233197701,0.155709692
27775,0.309220511,0.289454187
27776,0.06232181,0.059787326
27777,0.213530404,0.453584203
27778,0.15114884,0.147049006
27779,0.085268801,0.16590062
27780,0.11658598,0.869883408
27781,0.045370352,0.06856996
27782,0.962494001,0.966800624
27783,0.193243106,0.814140887
27784,0.073734402,0.208263818
27785,0.054127033,0.390677508
27786,0.10795043,0.098886403
27787,0.098372802,0.172787335
27788,0.016650986,0.111146193
27789,0.913835772,0.932965653
27790,0.830123734,0.826331564
27791,0.039696325,0.338810968
27792,0.024189127,0.625797729
27793,0.111442408,0.128765059
27794,0.0395773,0.131879135
27795,0.235832659,0.67122046
27796,0.117123337,0.421111527
27797,0.469016015,0.643698441
27798,0.246945276,0.072826095
27799,0.077036294,0.169013637
27800,0.150611848,0.348038435
27801,0.05244615,0.227915607
27802,0.825398785,0.915035465
27803,0.009720496,0.033522353
27804,0.459173074,0.873251457
27805,0.099633976,0.141620758
27806,0.133179762,0.720584111
27807,0.220254814,0.795472454
27808,0.281181093,0.383948058
27809,0.510035531,0.911980977
27810,0.020177384,0.104826364
27811,0.025988035,0.096033013
27812,0.097426341,0.25022949
27813,0.504401816,0.583346347
27814,0.211671002,0.353301363
27815,0.117636267,0.50450013
27816,0.513927913,0.761322001
27817,0.111771138,0.285685256
27818,0.161102998,0.792328308
27819,0.074468886,0.189314916
27820,0.813892263,0.706793989
27821,0.088418539,0.240424901
27822,0.167839913,0.286339999
27823,0.315890427,0.228517294
27824,0.157361846,0.880567657
27825,0.124370484,0.144880262
27826,0.202462838,0.681233948
27827,0.062480212,0.152548676
27828,0.02537962,0.324782692
27829,0.035179741,0.159356422
27830,0.191337231,0.277871702
27831,0.06294602,0.508717463
27832,0.085844638,0.412419933
27833,0.15173364,0.318555476
27834,0.789351273,0.847244981
27835,0.298912912,0.832411491
27836,0.073638455,0.966706537
27837,0.356918168,0.820180059
27838,0.030429807,0.480942755
27839,0.010806089,0.114247355
27840,0.333760344,0.555113629
27841,0.157025422,0.333690727
27842,0.384043405,0.83611577
27843,0.041217789,0.516491978
27844,0.047481468,0.902894059
27845,0.097636766,0.846349284
27846,0.035827792,0.077896471
27847,0.036971293,0.47008754
27848,0.668252876,0.842639428
27849,0.121887206,0.864001572
27850,0.073201397,0.111921845
27851,0.362047071,0.186258299
27852,0.22836007,0.710350651
27853,0.059091628,0.150661928
27854,0.137972118,0.696034227
27855,0.121968365,0.440674788
27856,0.243401594,0.824377685
27857,0.30844912,0.866667068
27858,0.760269298,0.95509213
27859,0.917494004,0.963489304
27860,0.087722823,0.829136456
27861,0.035239746,0.226308786
27862,0.124094483,0.255255162
27863,0.114860264,0.213424043
27864,0.045161083,0.356727849
27865,0.161424319,0.709629667
27866,0.849615764,0.861282947
27867,0.597733517,0.638423442
27868,0.39632776,0.817857249
27869,0.028528949,0.365664272
27870,0.28254831,0.033056265
27871,0.178719211,0.616455858
27872,0.040148609,0.091698542
27873,0.092642461,0.058142628
27874,0.244975521,0.868888806
27875,0.190394026,0.432452995
27876,0.04745612,0.055520006
27877,0.268721565,0.558244219
27878,0.049389053,0.793842415
27879,0.183724357,0.622758533
27880,0.0221388,0.119748369
27881,0.043335121,0.741608666
27882,0.089827202,0.264065492
27883,0.044789656,0.086613676
27884,0.092932692,0.20182643
27885,0.049699367,0.072639906
27886,0.191842618,0.348363089
27887,0.684045126,0.672044394
27888,0.046565937,0.570897783
27889,0.057795349,0.1387719
27890,0.113351837,0.312679991
27891,0.153357911,0.485908593
27892,0.069344157,0.069078953
27893,0.020174633,0.106247693
27894,0.204322447,0.39805012
27895,0.117929578,0.71717039
27896,0.042645292,0.408909733
27897,0.010497817,0.039638926
27898,0.063342363,0.09057742
27899,0.01960571,0.283614301
27900,0.427062462,0.886374041
27901,0.088262621,0.142238195
27902,0.022157631,0.324937302
27903,0.138291401,0.194562433
27904,0.157411011,0.223182582
27905,0.019482446,0.149641946
27906,0.041172137,0.646352207
27907,0.78337788,0.960232982
27908,0.281020278,0.744434958
27909,0.257675449,0.315078083
27910,0.199436697,0.727800709
27911,0.55106112,0.69490353
27912,0.037367558,0.422564474
27913,0.036924128,0.244397507
27914,0.039604899,0.407333917
27915,0.078042817,0.359194694
27916,0.075269678,0.431750128
27917,0.086012841,0.315225003
27918,0.068426971,0.913125983
27919,0.068269404,0.461262602
27920,0.160667086,0.908368566
27921,0.093120793,0.660541595
27922,0.514976677,0.554613843
27923,0.377137671,0.935823106
27924,0.061416055,0.053687175
27925,0.010977781,0.044575301
27926,0.458251359,0.312388063
27927,0.035614288,0.107801164
27928,0.565605739,0.821760571
27929,0.026851773,0.873635666
27930,0.233321681,0.226278879
27931,0.935334437,0.948982548
27932,0.051201079,0.101509706
27933,0.029908809,0.341276824
27934,0.508430364,0.840611407
27935,0.14303119,0.834629893
27936,0.207063053,0.758693659
27937,0.874964735,0.820257441
27938,0.029663531,0.143792307
27939,0.044623628,0.078503531
27940,0.042220645,0.125178899
27941,0.034076377,0.258538263
27942,0.028194442,0.151335162
27943,0.02890776,0.684502183
27944,0.337933561,0.451681854
27945,0.531820735,0.373261333
27946,0.08087136,0.11910322
27947,0.711169519,0.891713243
27948,0.012848122,0.123721755
27949,0.064790254,0.51859621
27950,0.028044888,0.825949774
27951,0.609485962,0.612727634
27952,0.027557816,0.813488147
27953,0.127494687,0.626339478
27954,0.057347399,0.696720426
27955,0.021513117,0.826554754
27956,0.587630531,0.842907947
27957,0.04855669,0.118071229
27958,0.771364244,0.909849784
27959,0.275632111,0.375689293
27960,0.099708353,0.563375867
27961,0.053697291,0.211694982
27962,0.85602769,0.927660962
27963,0.027084326,0.081793523
27964,0.015005019,0.052117497
27965,0.031443339,0.093918395
27966,0.603996138,0.843519915
27967,0.1028746,0.146526526
27968,0.159765628,0.695242322
27969,0.469520416,0.865256331
27970,0.080124616,0.217943689
27971,0.097801772,0.79248595
27972,0.086616446,0.393975019
27973,0.444205623,0.796651744
27974,0.254173557,0.538874602
27975,0.05043629,0.073185759
27976,0.120962474,0.187374061
27977,0.052141289,0.150504301
27978,0.117527636,0.36642425
27979,0.288883797,0.914429505
27980,0.035625088,0.083149141
27981,0.04262892,0.289786426
27982,0.098548076,0.67109816
27983,0.47807474,0.936505715
27984,0.068732784,0.210422297
27985,0.049036509,0.865405957
27986,0.871064108,0.765150812
27987,0.149672271,0.599903463
27988,0.020889851,0.492612453
27989,0.056281894,0.352409991
27990,0.190205661,0.550654923
27991,0.141105999,0.384231528
27992,0.013410797,0.02117528
27993,0.038611859,0.079766446
27994,0.201135243,0.836692522
27995,0.06568637,0.625800545
27996,0.017162918,0.075367733
27997,0.182726215,0.28875028
27998,0.058415748,0.750770528
27999,0.428978477,0.866359941
28000,0.01368123,0.13170275
28001,0.040109687,0.029667292
28002,0.032489765,0.045629626
28003,0.042547247,0.265847199
28004,0.309411853,0.636822534
28005,0.176008335,0.428912144
28006,0.063651354,0.188481119
28007,0.035908575,0.352209566
28008,0.027563557,0.824820042
28009,0.045585736,0.328567238
28010,0.03209496,0.093345313
28011,0.023453931,0.65940476
28012,0.863970287,0.912069887
28013,0.422569011,0.825008695
28014,0.025048303,0.053878067
28015,0.224342583,0.615116646
28016,0.649924121,0.905784398
28017,0.053830425,0.290265034
28018,0.024622384,0.688701257
28019,0.092549283,0.181788456
28020,0.056583653,0.052495176
28021,0.389444064,0.462992115
28022,0.49029207,0.478070453
28023,0.587378201,0.413273071
28024,0.037338561,0.31234261
28025,0.813903928,0.812366607
28026,0.039368375,0.108694873
28027,0.436719901,0.7730804
28028,0.25990856,0.956144521
28029,0.392034743,0.696705012
28030,0.810704164,0.952790311
28031,0.011892009,0.051499466
28032,0.038236669,0.524280861
28033,0.169335701,0.072576331
28034,0.537366414,0.747562226
28035,0.236000765,0.178127895
28036,0.046649882,0.234864423
28037,0.0269651,0.632983033
28038,0.01502017,0.055283192
28039,0.068030039,0.415878582
28040,0.225054332,0.942806504
28041,0.154764371,0.924736341
28042,0.095184627,0.198970876
28043,0.781249338,0.921604972
28044,0.12316626,0.281968924
28045,0.285511631,0.666583464
28046,0.042795519,0.618098995
28047,0.128311463,0.723658608
28048,0.074221836,0.160382508
28049,0.030955054,0.89072047
28050,0.040431949,0.174923293
28051,0.053962909,0.763107715
28052,0.115439269,0.581997027
28053,0.066947345,0.19710042
28054,0.19947579,0.096226634
28055,0.142393096,0.331636321
28056,0.584307221,0.948670332
28057,0.020488639,0.812408724
28058,0.024967001,0.24580439
28059,0.099681371,0.358474912
28060,0.053386643,0.34469698
28061,0.049255641,0.232944365
28062,0.123060637,0.319933188
28063,0.123511623,0.217130099
28064,0.065321986,0.63786001
28065,0.031994989,0.151287361
28066,0.024260477,0.407587923
28067,0.091031768,0.903301901
28068,0.22200014,0.129083184
28069,0.032573807,0.474607631
28070,0.050556356,0.532098858
28071,0.154248059,0.515663796
28072,0.196024909,0.444140085
28073,0.082984447,0.187961234
28074,0.496283694,0.589238775
28075,0.105529229,0.258367268
28076,0.037693269,0.54697331
28077,0.145779847,0.225961737
28078,0.16620746,0.739401737
28079,0.455941238,0.947423275
28080,0.142644318,0.180802319
28081,0.195173362,0.806985138
28082,0.249216424,0.609585336
28083,0.029152408,0.035862711
28084,0.026982444,0.072501388
28085,0.701452473,0.286937493
28086,0.116852515,0.753345158
28087,0.091055052,0.918229796
28088,0.334805795,0.742949633
28089,0.023449714,0.167381149
28090,0.056170544,0.597235139
28091,0.027466581,0.147425728
28092,0.02825287,0.057009467
28093,0.024531278,0.383699918
28094,0.028260209,0.460883827
28095,0.921883376,0.855483031
28096,0.589094102,0.85005609
28097,0.044260138,0.066240792
28098,0.057737468,0.390453456
28099,0.075666876,0.160098834
28100,0.071377094,0.153030357
28101,0.320642102,0.88932307
28102,0.076371881,0.281810464
28103,0.03602005,0.795732356
28104,0.492756073,0.91825245
28105,0.024649488,0.094429722
28106,0.082328462,0.458618877
28107,0.081025111,0.197794875
28108,0.533204302,0.573347618
28109,0.212844578,0.231306355
28110,0.339585831,0.936725521
28111,0.233928074,0.593863811
28112,0.251618175,0.566102179
28113,0.065846261,0.725027565
28114,0.023618395,0.183306398
28115,0.088708561,0.608906224
28116,0.018871615,0.237990388
28117,0.027574004,0.149824194
28118,0.237404519,0.183591232
28119,0.436424538,0.614236498
28120,0.358681477,0.709389999
28121,0.320259191,0.84741318
28122,0.016479624,0.016654754
28123,0.042419148,0.0493885
28124,0.069158734,0.276915089
28125,0.084130107,0.347174699
28126,0.385210761,0.523375177
28127,0.061455495,0.378234467
28128,0.041297653,0.025806385
28129,0.264104695,0.858659489
28130,0.095737744,0.209050763
28131,0.184512514,0.186812393
28132,0.258143867,0.929144747
28133,0.270072527,0.954693492
28134,0.160565807,0.359772786
28135,0.050773204,0.868426809
28136,0.025141759,0.801328736
28137,0.100342707,0.163797561
28138,0.323103473,0.902383992
28139,0.339605776,0.918001635
28140,0.439912625,0.86572161
28141,0.015755223,0.028168152
28142,0.06153145,0.107823188
28143,0.250647683,0.259239856
28144,0.112950543,0.864261216
28145,0.168079445,0.411794824
28146,0.03030315,0.10227985
28147,0.032805391,0.370498176
28148,0.477901923,0.444595232
28149,0.030987399,0.094603874
28150,0.096736211,0.696358153
28151,0.032560433,0.593818385
28152,0.134605235,0.291839677
28153,0.054758615,0.081589275
28154,0.036258393,0.053794788
28155,0.041820554,0.812028053
28156,0.041812868,0.518761642
28157,0.190982127,0.129562765
28158,0.636216102,0.925632112
28159,0.572015989,0.841458791
28160,0.038529605,0.133307962
28161,0.11362325,0.658757341
28162,0.241439863,0.881485762
28163,0.276026914,0.420933278
28164,0.579226521,0.768205239
28165,0.075842655,0.229548255
28166,0.734947537,0.950498983
28167,0.042271956,0.38253651
